Valeur de l'indice boursier (valeur de départ = 100 partout);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Numéro de la série;1;;2;;3;4;5;6;7;;8;9;10;10;11;12;13;14;12;13;14;18;15;20;21;16;23;24;25;17;18;28;29;30;31;32;19;34;35;36;37;38;39;40;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009-12-31;1017,367;27,709;5401;144409,9;3172,554;1171,575;941,324;2511,878;3611,442;305,843;1994,747;2369,659;4286,059;300,965;23576;1135,082;12358,74;479,539;1492,02;1131,907;2861,944;386,199;13186,34;329,874;503113,4;4485,238;1294,085;417,831;407,925;3765,006;3228,777;1193,659;6639598;4194,148;599,867;174,317;5142,34;786,947;705,252;228,187;362,7;215,706;339,975;320,072;2746,463;3735,513;3047,363;2876,605;3601,021;3398,661;2127,819;3041,351;8111,246;2468,364;3124,986;2950,685;2961,016;3241,849;3649,468;3434,165;3573,395;2773,258
2010-01-29;1064,608;32,021;5577,707;166442,4;3337,41;1240,194;1008,415;2617,79;3742,488;311,639;2058,2;2357,512;4591,539;306,456;24043,95;1266,435;12585,07;512,395;1540,543;1161,094;3000,871;409,821;13583,14;428,945;635966,4;4648,93;1387,093;439,07;410,712;3906,623;3381,581;1289,726;7805798;4307,359;654,869;187,791;5219,723;732,328;724,464;237,674;386,612;219,396;365,377;269,819;2919,442;4042,324;3285,575;3073,958;3911,798;3575,701;2269,223;3274,785;8466,609;2604,023;3319,836;3177,161;3195,841;3503,095;3950,428;3735,301;3806,15;2946,601
2010-02-26;1070,521;31,861;5468,746;161717,8;3397,874;1273,626;1035,305;2588,046;3828,551;339,253;2157,474;2442,514;4713,973;327,404;26425,61;1401,296;13394,3;544,721;1611,017;1282,393;3122,722;431,024;14519,6;388,789;586318,8;4936,594;1485,606;462,691;427,979;3949,82;3591,9;1347,182;8280459;4155,922;774,98;194,729;5544,043;839,709;781,683;240,949;457,726;222,934;384,196;311,188;2966,932;4089,993;3332,279;3135,808;3991,181;3639,269;2327,637;3320,668;9021,781;2651,385;3373,237;3221,676;3260,486;3549,188;3990,431;3806,826;3899,634;2995,674
2010-03-31;1101,78;33,882;5609,266;167332,6;3439,102;1262,853;1076,320;2674,162;3925,327;352,581;2191,731;2468,895;4900,723;340,38;27311,82;1402,673;14192,1;592,023;1633,983;1313,999;3218,504;429,336;15345,07;395,495;636516,9;5146,625;1494,698;458,699;462,18;4011,381;3976,358;1428,261;8516745;4564,227;811,208;221,071;5867,176;892,813;805,221;239,139;442,218;237,702;383,655;298,087;3017,675;4210,34;3409,77;3161,922;4072,231;3685,067;2419,125;3397,635;9575,043;2682,763;3437,67;3296,349;3311,355;3657,091;4118,625;3894,453;3900,155;3044,946
2010-04-30;1190,334;31,056;5531,211;167482,9;3384,481;1216,516;1042,678;2744,92;3827,824;357,149;2148,362;2410,75;4747,543;327,635;25703,53;1361,504;14999,5;663,665;1589,481;1388,934;3138,378;422,32;15265,7;372,191;672914,3;4922,063;1466,797;477,332;470,792;3855,163;3838,21;1443,429;8418383;4383,316;895,253;234,702;5723,523;871,551;876,477;252,92;473,754;240,998;397,151;294,36;2998,83;4080,448;3430,292;3468,026;3929,52;3628,487;2411,702;3415,986;9333,336;2694,715;3368,732;3314,152;3365,156;3554,474;3988,703;3750,29;4348,68;3024,445
2010-05-31;1194,208;27,028;5691,984;144453,3;3332,517;1255,538;1057,468;2730,696;3879,264;342,346;2144,844;2506,558;4814,887;308,143;24483,73;1502,159;14217,41;557,253;1653,982;1432,497;3011,061;404,369;15496,18;376,142;604383,1;5070,203;1594,466;494,002;438,483;3948,316;3726,334;1450,737;7366229;4304,316;981,302;232,611;5781,598;698,175;885,739;254,565;515,083;249,259;406,355;276,718;2939,076;4051,549;3355,605;3281,867;3901,609;3561,276;2286,026;3329,345;8614,793;2626,594;3314,684;3230,094;3275,464;3512,804;3949,486;3706,3;4119,773;2966,855
2010-06-30;1154,091;28,863;5625,531;149365,2;3376,846;1238,092;1043,622;2781,911;3930,858;317,396;2102,906;2495,813;4751,844;300,865;24559,29;1418,444;14399,5;532,269;1613,497;1418,167;3068,458;406,455;15387,93;377,449;574781,8;5135,723;1557,87;489,637;419,929;3957,348;3862,022;1387,667;7047122;4307,777;882,276;219,996;5697,414;678,067;918,332;250,916;471,445;247,964;399,127;301,166;2967,884;4122,723;3370,137;3197,671;3960,696;3610,828;2292,451;3348,041;8713,719;2643,743;3363,421;3248,233;3270,258;3569,383;4023,226;3767,58;3987,621;2996,145
2010-07-30;1200,756;28,708;5688,449;156672,4;3440,639;1279,457;1060,958;2849,336;4022,531;307,156;2158,821;2598,826;4830,777;295,435;24573,27;1430,27;14811,01;529,263;1611,546;1506,425;3143,991;392,222;16029,08;382,927;618346,6;5316,668;1537,879;517,849;424,831;4045,685;4137,719;1422,136;7254323;4483,195;865,399;223,537;6047,234;708,838;934,502;262,049;478,203;247,141;386,772;319,075;3030,093;4179,824;3445,348;3329,919;4047,114;3682,93;2298,935;3426,734;9050,125;2706,934;3421,858;3324,58;3367,99;3614,932;4085,306;3865,886;4184,008;3060,302
2010-08-31;1153,801;28,814;5616,543;165654,2;3323,49;1229,506;1048,167;2843,448;3938,976;285,615;2215,647;2562,141;4772,539;276,207;24904,97;1505,382;14431,27;486,068;1590,289;1550,249;3119,832;399,849;15608,43;377,767;671762;5303,676;1507,631;507,726;431,048;3903,776;4096,391;1381,141;7589165;4652,41;867,116;229,764;5997,211;627,364;947,575;273,562;528,556;255,478;387,909;327,489;2931,964;4065,444;3334,01;3186,318;3896,18;3563,477;2319,724;3322,738;8505,313;2613,698;3321,444;3223,684;3234,171;3528,858;3976,626;3719,217;3965,027;2958,917
2010-09-30;1144,34;28,933;5709,957;171014,5;3340,507;1195,175;1040,094;2877,487;3895,588;307,962;2255,816;2513,363;4735,781;297,451;26675,63;1530,206;14577,28;531,946;1557,375;1533,425;3095,024;440,282;15533,01;377,902;698865,1;5500,316;1514,397;520,565;427,765;3861,976;4141,824;1416,511;7791274;4889,66;891,448;239,19;6053,852;627,246;987,668;266,593;590,67;258,222;385,63;310,46;2946,022;4068,508;3349,489;3228,447;3887,671;3580,962;2391,925;3337,353;8639,746;2630,561;3336,468;3237,863;3247,959;3542,392;3985,464;3718,246;4011,928;2972,094
2010-10-29;1122,521;31,071;5859,102;182741;3377,187;1231,224;1057,881;2992,304;3941,405;318,99;2330,435;2599,359;4816,766;297,18;27128,38;1681,18;15452,4;572,228;1572,386;1571,858;3198,863;463,958;16227,79;389,85;753666,5;5789,32;1544,158;534,177;441,813;3860,436;4501,984;1485,543;9259782;4955,094;1074,562;256,94;6296,66;682,073;1021,773;275,955;717,344;254,238;381,977;316,473;3002,695;4231,777;3437,522;3216,213;4061,934;3631,356;2521,145;3435,178;9402,711;2658,754;3416,365;3332,772;3326,842;3689,65;4152,09;3898,883;3939,306;3026,163
2010-11-30;1109,844;30,257;5927,324;185747,5;3428,833;1250,974;1121,533;3076,245;4008,658;316,297;2321,815;2685,46;5106,59;291,458;26985,61;1772,039;16485,47;598,419;1541,266;1621,494;3277,937;460,273;16077,78;383,508;786741,9;5985,523;1665,59;539,78;447,765;3933,696;4378,941;1530,292;9356424;5119,992;1109,461;265,806;6083,754;725,418;1083,756;271,509;785,302;211,432;386,996;334,246;3076,904;4384,742;3554,948;3311,53;4236,551;3695,683;2619,824;3558,888;9697,387;2711,702;3500,274;3452,794;3451,633;3824,184;4310,203;4084,244;4031,744;3098,466
2010-12-31;1126,226;33,27;6049,215;195278,2;3569,833;1302,937;1162,080;3216,33;4066,758;327,917;2350,603;2779,197;5291,207;299,118;29414,6;2062,778;17236,04;561,422;1567,068;1757,843;3326,932;493,921;17122,27;405,552;774640,8;6099,297;1772,237;558,408;476,19;4014,531;4771,02;1543,556;9591035;5230,348;1317,851;297,135;6266,613;755,113;1169,438;288,784;790,522;224,263;407,545;327,957;3239,895;4707,426;3798,783;3500,768;4569,723;3847,678;2834,334;3796,596;10756,74;2831,306;3687,433;3683,416;3692,976;4108,754;4627,402;4409,137;4235,496;3260,266
2011-01-31;1180,28;32,664;6218,582;209115,8;3694,969;1342,583;1212,395;3320,094;4140,465;332,649;2419,135;2930,435;5520,305;314,162;30084,45;2124,407;18516,22;541,544;1637,445;1856,436;3416,084;501,21;17220,45;416,706;866951,3;6249,516;1880,035;582,943;473,008;4107,125;4755,57;1667,13;10000580;5211,68;1291,084;305,809;6369,418;727,623;1215,057;297,123;861,16;252,264;446,401;323,68;3364,558;4906,914;3965,613;3667,321;4788,664;3979,296;2939,846;3957,319;10875,14;2935,306;3824,303;3839,347;3869,407;4280,742;4821,875;4622,164;4441,563;3385,386
2011-02-28;1163,955;32,064;6284,699;201240,8;3603,494;1346,003;1233,496;3382,943;4245,867;354,035;2468,281;2984,984;5616,383;305,878;28937,49;2217,661;18659,26;557,835;1658,522;1890,515;3397,361;500,752;17237,5;431,451;935240,3;6388,348;1960,134;592,978;480,747;4263,91;4835,438;1621,427;9836893;5188,504;1272,153;330,529;6464,313;734,337;1283,249;296,252;1181,374;252,455;492,108;368,677;3289,439;4816,48;3893,149;3601,713;4670,578;3877,663;2931,176;3879,731;10454,55;2864,616;3739,29;3764,072;3784,343;4208,488;4739,527;4513,391;4338,875;3307,5
2011-03-31;1197,487;34,436;6454,211;233400,1;3678,646;1375,513;1255,279;3487,558;4375,945;384,039;2468,723;3024,275;5715,563;316,341;29902,44;2257,433;19890,26;620,538;1707,337;2024,913;3582,687;527,796;17910,1;462,631;969501,5;6613,688;2140,548;568,692;476,878;4485,629;5263,137;1826,074;12262710;5476,445;1415,867;362,775;6841,121;774,847;1534,751;311,084;1297,767;245,149;599,515;382,767;3395,133;5058,078;4062,257;3701,115;4909,07;3967,286;3068,226;4053,245;11236,38;2933,318;3864,037;3932,414;3942,118;4418,133;4974,012;4739,441;4430,18;3411,902
2011-04-29;1203,296;32,662;6403,859;219475,8;3619,893;1373,06;1238,805;3438,313;4410,34;365,908;2491,622;3080,349;5640,555;301,761;28914,87;2284,439;18136,15;571,878;1715,36;1971,574;3576,683;513,309;17864,82;426,797;876161,5;6675,727;1945,744;540,321;456,818;4407,031;5193,809;1747,16;11124410;5670,113;1262,805;350,739;7100,625;766,837;1423,224;294,112;1285,628;241,417;570,606;383,468;3330,635;4932,258;3961,777;3610,687;4791,16;3910,424;2958,834;3962,824;10948,17;2885,573;3791,128;3844,688;3846,856;4303,391;4849,762;4625,484;4338,656;3348,769
2011-05-31;1149,926;32,781;6269,164;201172,3;3554,49;1322,905;1207,924;3351,716;4248,09;341,792;2477,438;2974,729;5499,945;295,506;30123,79;2199,245;17603,8;577,075;1712,44;1897,283;3509,444;494,534;17719,82;417,638;811652,2;6525,43;1948,001;530,161;459,989;4229,395;4974,039;1628,148;10438560;5593,629;1332,135;346,007;6920,016;783,369;1369,46;290,272;1412,087;247,294;546,024;422,801;3260,39;4815,035;3873,099;3541,614;4642,043;3831,953;2955,471;3866,028;10786,24;2828,185;3713,03;3750,778;3745,402;4210,922;4722,398;4456,438;4251,461;3277,742
2011-06-30;1170,526;33,03;6507,414;204232,3;3670,69;1411,906;1269,201;3450,753;4549,559;362,669;2539,975;3082,282;5778,953;308,447;30104,66;2338,428;18866,91;587,104;1793,565;2075,332;3585,189;527,315;18975,51;424,634;880239,5;6764,227;2041,067;567,401;449,873;4451,945;5273,406;1703,283;11748170;5695,426;1271,606;355,362;7435,648;854,261;1405,668;291,662;1479,966;264,381;537,142;436,915;3320,818;4838,957;3879,023;3518,069;4703,297;3955,081;2955,039;3876,977;11162,49;2898,016;3792,72;3761,4;3765,266;4229,602;4747,66;4524,801;4218,594;3340,009
2011-07-29;1202,323;34,382;6721,941;209276,6;3679,889;1453,506;1317,319;3629,122;4695,277;372,737;2627,535;3177,072;5998,047;320,651;31146,77;2467,742;19715,25;608,619;1833,191;2252,703;3715,493;549,912;19812,2;430,696;930330,4;6924,59;2131,214;598,615;464,823;4751,48;5841,078;1822,85;12228340;5995,004;1467,581;379,992;7722,375;880,316;1558,591;311,148;1686,315;264,568;586,795;431,553;3351,019;4907,609;3932,047;3561,951;4765,559;3977,289;3099,434;3941,948;11294,5;2917,999;3831,235;3824,435;3813,941;4304,938;4825,855;4601,035;4228,336;3366,545
2011-08-31;1228,384;36,882;6933,461;220296,6;3818,157;1549,826;1374,486;3725,455;4949,203;416,068;2785,527;3300,471;6258,34;329,105;32938,36;2664,582;21210,72;674,937;1938,278;2334,959;3923,273;588,152;20788,88;440,918;1026704;7198,93;2269,62;616,106;493,132;4833,418;6162,262;1962,797;13982010;6303,348;1683,597;402,09;7944,434;876,624;1736,902;323,853;1690,32;281,454;557,021;434,156;3468,823;5086,793;4052,836;3623,514;5000,527;4130,598;3212,194;4069,531;11720,34;3018,829;3976,005;3948,215;3952,933;4462,059;4993,043;4823,668;4295,273;3485,841
2011-09-30;1302,61;37,074;6990,434;242117,4;3782,703;1535,501;1357,763;3807,767;4901,555;408,241;2712,071;3277,643;6182,195;317,535;32584,48;2359,603;21329,75;770,568;1913,8;2458,333;4027,959;606,542;20480,28;460,625;1071008;7210,098;2243,011;600,724;479,9;4764,375;6501,836;2029,656;15949220;6087,355;1805,37;441,013;8240,645;869,115;1818,596;323,091;1668,423;293,063;607,837;449,17;3496,581;5163,777;4156,414;3804,906;5032,953;4108,375;3212,656;4183,098;11966,23;3033,583;3982,802;4058,397;4047,877;4522,457;5072,328;4853,32;4550,336;3513,554
2011-10-31;1466,181;39,181;7232,391;270826,8;3815,116;1601,659;1470,294;4023,151;5126,027;458,275;2745,948;3407,147;6694,574;324,65;33550,57;2423,305;24070,57;900,584;2026,975;2541,992;4172,176;665,116;21750,56;476,529;1163147;7451,918;2328,968;612,718;490,888;4921,383;6738,258;2262,55;18405380;6417,141;1831,889;494,476;8474,102;936,867;1927,638;331,417;1889,091;299,573;638,778;533,721;3588,409;5289,227;4342,371;4151,941;5174,926;4156,453;3395,567;4374,902;12412,49;3115,902;4053,611;4244,484;4267,125;4647,82;5190,316;4985,188;4984,469;3601,789
2011-11-30;1487,788;35,319;7007,59;258101,2;3752,529;1562,424;1427,038;3856,459;4938,359;430,489;2647,45;3200,347;6497,621;305,514;31342,43;2316,777;23553,33;830,85;2059,927;2455,707;3934,836;635,362;21151,61;440,803;1105185;7315,902;2275,204;588,331;481,318;4849,832;6201,488;2070,283;16302600;6138,512;1908,107;461,307;8341,672;904,157;1713,062;317,658;1882,729;308,607;655,128;534,11;3502,063;5123,137;4215,852;4051,043;5009,535;4073,619;3192,861;4233,867;11789,95;3050,99;3950,258;4107,652;4144,68;4487,691;5001,137;4782,719;4902,953;3518,563
2011-12-30;1594,616;37,816;7201,328;274769,8;3904,158;1643,16;1442,697;4038,504;5103,383;478,273;2753,899;3330,517;6568,922;332,535;32228,29;2439,339;25021,55;901,163;2170,523;2582,304;4109,719;662,618;21794,59;441,895;1323844;7606,77;2369,153;616,802;475,981;5183,664;6419,777;2185,604;16138200;5999,301;2262,239;467,18;8650,891;931,89;1741,12;317,489;1885,577;323,783;705,016;491,559;3620,657;5210,844;4320,098;4216,32;5132,426;4241,617;3304,966;4347,199;11955,2;3176,51;4079,845;4217,602;4275,246;4573,035;5076,555;4890,434;5107,809;3637,412
2012-01-31;1707,901;39,024;7467,668;288776,6;3906,35;1709,865;1465,816;4170,281;5276,645;513,236;2818,406;3481,1;6674,188;349,213;32531,38;2606,919;26348,39;943,119;2223,052;2678,159;4291,797;724,171;22946,57;480,056;1363659;7936,688;2515,249;657,713;481,25;5440,301;6683,445;2265,441;16606460;5839,906;2604,126;493,021;9221,77;987,599;1705,144;325,277;2129,74;323,469;740,662;423,139;3701,794;5394,289;4521,406;4511,066;5331,793;4255,242;3376,12;4549,172;12688,55;3230,497;4139,531;4413,559;4498,984;4727,336;5263,395;5097,102;5514,602;3718,842
2012-02-29;1779,351;44,536;7642,969;342457,4;4012,973;1802,089;1518,313;4331,957;5541,395;533,857;2905,909;3557,694;6913,215;350,472;34319,14;2793,743;28039,84;1116,68;2291,535;2900,045;4569,695;806,398;23190,39;515,536;1526019;8257,645;2708,185;680,54;491,927;5545,844;7263,566;2354,093;20909420;6230,828;2899,326;524,011;9181,941;1005,972;1806,611;316,888;2691,604;390,287;805,341;449,62;3867,814;5747,293;4799,332;4752,895;5698,305;4387,512;3592,029;4837,254;13402,71;3346,75;4322,141;4693,051;4778,18;5035,953;5610,895;5455,723;5794,914;3883,244
2012-03-30;1745,599;45,948;7706,746;336737,2;4017,045;1844,78;1604,912;4352,582;5581,941;522,277;2982,894;3656,108;7307,523;353,646;34386,77;2759,229;27664,84;1195,218;2315,052;2906,485;4466,297;771,489;24015,19;501,345;1612029;8515,813;2909,212;714,532;504,398;5761,813;7412,32;2372,986;19988830;6386,988;2984,484;525,234;9382,512;1060,737;1898,138;318,973;2428,172;421,034;929,311;475,97;3863,679;5752,41;4789,5;4715,297;5726,941;4386,461;3569,607;4821,848;13527,99;3340,294;4321,711;4678,105;4775,027;5036,586;5625,09;5502,469;5755,5;3880,282
2012-04-30;1823,74;47,423;8004,082;326116,4;4068,566;1897,62;1612,784;4557,469;5823,953;520,472;3047,17;3689,192;7343,363;354,119;34867,34;3022,35;28892,74;1204,639;2364,938;2962,303;4650,203;830,407;25685,56;491,884;1449171;8550,91;2815,938;738,634;508,462;5922,84;7997,281;2403,815;21580670;6442,953;3070,492;523,5;9882,695;1160,26;1869,18;347,274;2312,575;440,939;912,281;484,379;3950,381;5978,668;4949,703;4817,516;5985,48;4443,512;3601,279;4977,125;14803,29;3390,208;4416,824;4828,75;4941,559;5218,484;5855,289;5771,301;5898,477;3969,018
2012-05-31;1816,54;49,868;8091,309;344481,9;4122,199;1914,521;1620,342;4676,234;5785,824;539,516;3171,765;3707,824;7377,777;383,043;36795,71;3335,151;30986,21;1346,439;2395,693;2982,249;4684,738;846,973;25606,7;517,15;1497710;8685,77;2816,343;732,923;521,735;5913,043;8219,016;2633,537;25540610;6438,094;3106,498;504,636;10091,93;1185,193;1995,156;355,581;2276,541;484,97;879,786;468,931;4072,426;6290,602;5189,758;5015,449;6274,625;4512,355;3892,237;5218,602;15728,8;3462,226;4554,348;5063,031;5164,793;5506,133;6152,789;6033,066;6085,727;4085,786
2012-06-29;1672,416;47,321;7708,242;317885,4;4000,222;1808,389;1550,951;4447,094;5593,66;499,74;2904,228;3636,407;7061,824;358,87;34741,17;3013,844;28128,47;1207,454;2270,356;2757,369;4481,613;794,209;23410,3;478,285;1287024;8254,496;2568,837;706,713;510,279;5564,801;7696,324;2320,495;21210720;6194,195;2616,83;456,534;9458,387;1093,668;1737,012;329,897;1890,467;426,089;739,823;472,859;3936,963;6127,938;4994,461;4707,766;6089,617;4379,824;3663,84;5026,328;14823,75;3335,146;4420,711;4876,488;4940,891;5344,57;5996,563;5855,738;5705,875;3952,209
2012-07-31;1686,446;48,359;7876,836;317275,5;4004,709;1799,347;1578,979;4548,137;5683,863;493,097;2985,893;3674,05;7189,441;356,411;34876,36;3025,211;28799,43;1237,794;2285,392;2757,038;4456,539;817,221;23446,5;458,305;1206672;8213,586;2590,92;700,075;501,533;5583,145;7590,719;2414,364;22706930;6198,324;2372,745;486,217;9401,598;1068,134;1743,224;322,538;1700,269;436,888;763,656;468,912;3937,433;6150,84;4996,293;4676,531;6090,93;4379,465;3690,801;5022,082;14617,45;3330,031;4427,68;4872,371;4927,449;5366,57;6022,578;5858,977;5653,508;3951,878
2012-08-31;1678,877;49,669;7981,738;322252,3;4018,081;1796,66;1633,598;4463,34;5732,219;495,959;2983,065;3698,05;7438,133;345,16;35501,74;3151,706;29728,99;1274,161;2369,751;2770,437;4543,285;795,005;23119;470,294;1227826;8455,594;2623,981;697,401;512,736;5733,637;7746,375;2729,298;22443730;6219,297;2546,668;508,446;9386,699;1059,657;1818,646;320,261;1974,045;427,842;800,224;469,762;3962,861;6245,633;5046,324;4670,762;6159,426;4394,02;3735,339;5069,785;14537,37;3337,767;4463,121;4918,648;4956,574;5447,398;6104,488;5902,703;5631,5;3976,826
2012-09-28;1746,528;50,788;8025,102;314917,3;4115,145;1856,451;1683,330;4616,73;5902,949;511,335;3078,959;3839,225;7664,578;359,731;36783,95;3347,367;30795,64;1331,986;2436,34;2789,488;4641,785;824,979;24042,75;476,18;1276645;8851,547;2703,065;753,415;529,524;6004,512;7765,879;2513,481;21628460;6445,809;2692,469;508,886;9966,957;1107,012;1760,688;315,756;2159,433;481,319;769,382;470,536;4067,753;6444,156;5186,453;4760,879;6380,949;4505,25;3856,518;5215,352;15043,6;3417,813;4587,824;5059,879;5099,688;5620,91;6302,02;6125,359;5726,605;4081,652
2012-10-31;1729,859;52,783;8131,035;314119,3;4219,906;1904,2;1791,806;4662,996;6018,285;518,869;3201,017;3873,884;8158,492;376,743;37207,8;3570,656;32558,19;1242,83;2514,986;2877,564;4527,617;832,357;25495,25;481,824;1258364;9245,676;2748,613;768,857;533,074;6257,625;7460,336;2486,027;21320690;6675,809;2638,42;509,791;10316,23;1091,149;1737,591;327,467;2251,314;483,468;819,27;502,918;4117,426;6499,656;5195,477;4699,844;6483,488;4602,25;3845,464;5212,273;15122,48;3465,332;4660,504;5056,891;5119,496;5662,586;6351,691;6225,055;5651,961;4134,125
2012-11-30;1746,41;56,339;8361,09;335769,9;4364,117;1984,545;1910,223;4867,898;6134,313;514,334;3403,594;4002,545;8697,672;381,781;37846,07;3653,37;34037,66;1274,478;2561,427;3010,957;4765,609;878,753;26723,82;507,592;1396230;9443,867;2904,934;795,622;549,351;6237,969;8127,277;2626,974;23220240;6988,496;2762,065;545,885;10682,3;1124,213;1804,825;344,339;2297,276;485,986;875,177;537,774;4269,391;6779,07;5398,012;4842,195;6738,066;4763,746;4110,211;5418,785;15992,11;3583,334;4843,773;5257,246;5301,465;5921,156;6636,652;6484,23;5762,789;4281,996
2012-12-31;1736,297;62,482;8305,125;361259,8;4450,719;1998,71;1926,972;4968,148;6141,203;535,666;3608,011;4070,268;8773,934;410,825;40018,73;4031,848;36348;1413,219;2545,961;3036,103;4997,934;919,962;26339,55;519,909;1293543;9273,648;2958,25;798,221;604,575;6173,93;8359,164;2752,771;26710850;7449,539;2673,457;559,737;10960,36;1119,21;1857,717;351,812;2312,221;479,99;834,738;645,6;4376,152;7021,934;5560,832;4927,668;7021,109;4861,211;4307,035;5581,777;16796,49;3654,574;4975,406;5415,379;5471,004;6140,895;6877,348;6768,773;5835,16;4387,25
2013-01-31;1833,354;71,581;8559,113;384882,9;4504,773;2092,209;1968,970;5142,781;6392,023;534,476;3818,242;4174,855;8965,16;418,889;42534,53;4165,633;37930,76;1455,356;2640,375;3285,383;5060,016;970,32;28538,2;472,4;1329570;9783,547;3038,486;868,159;616,065;6445,535;8992,648;2830,41;28151520;7850,438;2901,809;562,896;11502,64;1157,652;2030,827;369,967;2481,635;497,074;781,133;648,821;4466,297;7247,574;5735,742;5075,266;7271,754;4914,078;4495,309;5742,359;17816,05;3709,5;5075,34;5571,176;5653,469;6345,902;7109,41;7032,531;6003,551;4476,094
2013-02-28;1876,877;68,827;8544,664;387053,9;4586,41;2153,994;2038,717;5244,855;6466,797;517,367;3973,804;4233,941;9282,734;411,676;43392,64;4014,356;39643,61;1380,416;2749,487;3350,34;5119,145;1001,218;29421,35;454,391;1422181;9954,285;3274,063;838,502;674,668;6558,145;9422,359;3045,97;28122210;8376,977;2785,608;579,458;11994,63;1219,488;1963,196;379,296;2392,396;558,941;902,692;710,518;4519,914;7291,188;5774,992;5119,313;7344,359;4996,293;4536,902;5777,93;18272,09;3764,949;5138,441;5605,684;5706,926;6386,332;7142,184;7091,734;6064,52;4531,023
2013-03-31;1912,454;67,646;8522,813;374316,9;4502,527;2138,192;1994,972;5341,102;6365,043;540,59;3979,624;4120,082;9083,551;419,233;42294,34;3887,761;38521,93;1353,618;2638,234;3237,243;5122,734;1007,966;28721,05;473,273;1429379;9736,148;3101,955;854,111;678,574;6459,688;9030,984;2816,48;27552110;8183,762;2615,267;560,959;11813,4;1210,332;1906,362;365,105;2565,885;570,204;889,651;693,695;4498,254;7265,324;5822,434;5294,793;7309,977;4913,387;4619,938;5825,078;18001,2;3744,653;5085,879;5651,426;5770,547;6378,953;7129,656;7077,543;6272,176;4504,324
2013-04-30;1881,379;70,271;8798,406;391633,2;4551,223;2214,828;2039,524;5498,199;6511,047;557,005;4169,156;4172,461;9286,406;411,764;42965,28;4138,805;40869,48;1409,073;2710,58;3443,618;5180,852;1069,014;30461,61;473,658;1493390;10075,79;3179,309;853,325;714,196;6873,352;9451,445;3079,489;27831250;8501,699;2694,412;601,966;12343,74;1271,823;1930,09;369,367;2563,097;615,184;900,544;654,029;4582,508;7531,84;5973,602;5311,691;7591,25;4972,219;4836,457;5977,125;19043,47;3781,92;5201,617;5798,938;5907,867;6620,246;7398,207;7363,215;6219,801;4584,016
2013-05-31;1867,151;72,98;9011,43;413625;4746,316;2369,226;2015,228;5656,039;6870,645;584,43;4352,527;4387,438;9175,781;413,609;43997,86;4458,551;41288,1;1381,777;2879,682;3510,327;5264,629;1122,471;32620,97;498,767;1556533;10342,45;3241,57;858,177;754,073;7335,281;9773,891;3135,788;28501070;9251,164;2683,633;647,07;12883,31;1351,969;2090,375;377,588;2659,506;648,604;991,707;636,389;4787,316;8028,047;6244,34;5313,402;8173,996;5191,469;5081,984;6254,254;20866,58;3910,794;5475,137;6067,809;6177,254;7044,941;7878,387;7930,992;6132,805;4786,828
2013-06-30;1934,332;78,371;9266,082;439009,1;4912,531;2510,24;2161,977;5777,816;7146,422;631,433;4595,957;4415,43;9843,961;426,259;44787,74;4528,129;45384,8;1290,792;2894,455;3616,939;5530,301;1097,726;33219,34;528,139;1632931;10537,15;3428,615;910,89;775,953;7403,723;10195,79;3236,801;30564910;9474,172;2620,14;668,015;13346,88;1459,715;2222,006;391,477;2826,96;641,191;1037,792;600,432;4926,188;8183,934;6362,211;5406,883;8342,359;5391,66;5186,27;6401,133;21257,5;4043,462;5641,902;6210,309;6297,273;7182,609;8057,043;8136,715;6242,992;4927,602
2013-07-31;1955,131;87,493;9254,191;456741,4;4830,391;2548,254;2101,540;5788,664;7091,539;647,129;4641,207;4325,711;9568,781;466,937;45466,01;4754,027;45265,71;1413,762;2822,074;3574,348;5496,176;1067,593;32485,44;551,794;1627242;10444,08;3339,145;872,519;776,07;7358,27;10556,21;3366,12;29601500;10025,73;2817,517;685,95;12950,22;1455,82;2432,782;386,854;2822,019;619,927;1104,35;612,005;4889,918;8185,238;6372,027;5432,469;8291,355;5307,633;5304,188;6409,727;21257,11;3998,377;5597,574;6218,648;6285,52;7202,477;8080,211;8113,105;6235,523;4886,16
2013-08-31;1881,992;96,651;8908,332;462294,6;4680,875;2422,61;2114,228;5653,59;6751,098;714,864;4651,352;4145,516;9626,551;482,764;48692,16;5309,867;44008,31;1476,506;2725,215;3353,794;5504,078;1073,031;32022,45;617,1;1831085;9889,703;3372,489;792,1;788,86;7259,113;10329,6;3364,595;29640770;9696,82;3033,029;667,092;13256,39;1446,858;2455,801;385,163;2958,664;636,512;1071,246;560,88;4782,621;8012,113;6278,867;5434,59;8131,996;5154,613;5330,605;6321,879;21411,64;3909,022;5461,727;6133,418;6213,285;7071,98;7905,379;7953,555;6260,949;4777,699
