"Game_ID";"Score_hole_1";"Score_hole_2";"Score_hole_3";"Score_hole_4";"Score_hole_5";"Score_hole_6";"Score_hole_7";"Score_hole_8";"Score_hole_9";"Score_hole_10";"Score_hole_11";"Score_hole_12";"Score_hole_13";"Score_hole_14";"Score_hole_15";"Score_hole_16";"Score_hole_17";"Score_hole_18"
1429;5;6;5;3;6;4;5;4;4;6;4;8;5;9;3;4;3;6
1430;4;4;5;4;6;5;5;4;5;5;5;5;4;5;3;4;4;6
1431;5;4;5;5;6;5;5;4;5;5;7;5;4;8;3;6;3;6
1432;4;4;3;4;6;4;4;3;4;6;3;6;4;5;4;4;4;5
1433;5;3;8;7;7;4;6;3;4;7;5;5;4;4;5;5;4;6
1434;3;5;4;5;7;6;5;4;4;6;4;5;4;5;3;5;5;6
1435;4;4;3;4;6;5;6;3;4;7;5;6;4;4;5;5;4;4
1436;5;4;6;5;6;7;7;4;4;6;6;9;4;6;4;4;4;8
1437;4;3;3;3;4;4;4;3;4;5;5;4;4;6;4;4;3;3
1438;4;5;5;3;6;4;6;4;3;5;6;5;5;7;4;4;5;5
1439;4;4;9;3;6;3;5;3;5;7;5;6;3;6;3;6;3;4
1440;3;3;5;4;6;6;5;3;4;5;4;6;4;6;4;6;7;8
1441;4;6;6;5;6;4;5;3;5;5;4;5;3;4;4;8;5;5
1442;6;6;6;4;7;4;5;4;4;6;5;4;3;5;4;5;3;8
1443;4;4;3;4;6;3;5;3;4;4;4;5;3;5;3;5;3;5
1444;4;5;3;4;7;5;4;3;4;6;4;5;3;4;4;5;4;4
1445;4;4;4;4;4;3;5;4;4;5;4;4;3;4;4;4;3;4
1446;5;5;5;5;5;5;4;7;5;7;4;6;3;5;3;5;3;6
1447;5;4;4;4;5;6;4;3;4;6;4;4;3;4;3;6;3;4
1448;7;5;6;4;7;4;5;3;6;7;5;4;4;5;4;8;4;5
1449;4;4;5;4;4;5;5;3;4;6;4;4;3;4;3;4;3;7
1450;5;6;7;4;7;4;7;4;6;7;5;5;3;5;4;6;6;7
1451;3;3;4;4;4;5;4;3;4;7;4;4;3;4;3;4;3;7
1452;33;5;6;3;8;4;6;3;7;7;4;7;3;4;3;5;5;4
1453;4;5;4;4;7;5;3;4;5;8;5;6;4;33;3;5;3;6
1454;5;4;6;5;7;4;6;4;4;5;5;4;3;4;3;5;3;5
1455;5;4;5;4;5;6;5;3;4;6;4;4;3;4;3;6;3;6
1456;6;4;3;4;5;3;5;3;4;5;4;4;3;3;5;4;3;4
1457;4;4;4;7;5;6;4;6;4;4;5;6;5;4;5;5;3;4
1458;4;5;4;3;4;6;4;4;6;6;4;5;5;6;3;5;4;4
1459;3;4;7;4;6;4;5;4;4;5;6;7;3;5;5;4;6;6
1460;7;3;5;4;5;4;4;3;7;4;7;6;3;4;3;5;4;6
1461;8;8;5;4;6;5;5;4;4;6;4;6;4;5;4;4;3;5
1462;4;5;4;3;5;6;5;3;4;4;5;5;5;4;3;4;3;6
1463;4;5;5;4;6;4;4;4;4;5;4;4;4;6;3;5;4;5
1464;5;6;7;4;6;5;5;4;5;5;5;5;4;6;5;4;4;6
1465;5;5;3;3;7;4;3;3;4;4;5;6;5;6;3;4;6;4
1466;3;5;6;4;6;4;5;4;5;6;5;4;3;5;3;3;3;4
1467;3;3;3;3;4;4;5;4;4;5;4;5;4;4;5;4;4;5
1468;6;5;3;4;6;4;3;4;4;7;5;6;3;7;3;4;3;6
1469;5;4;8;4;6;5;4;3;5;6;6;6;5;6;3;5;4;7
1470;5;7;6;3;8;6;4;3;5;6;5;7;3;5;4;4;5;5
1471;3;3;4;4;5;4;4;3;4;6;4;5;3;6;3;5;3;5
1472;3;4;3;3;5;6;4;3;4;4;5;5;4;4;3;4;3;6
1473;4;4;5;3;5;4;5;3;5;5;4;5;5;3;3;4;3;5
1474;3;3;3;3;5;4;4;3;4;6;5;6;3;4;3;4;4;5
1475;4;3;5;4;6;3;5;3;4;7;4;3;3;4;3;5;3;5
1476;4;3;4;4;6;4;5;5;4;6;5;5;4;5;3;7;4;8
1477;6;4;5;3;6;4;4;4;5;5;4;7;6;6;4;7;4;4
1478;5;7;4;3;6;4;5;5;6;5;5;5;4;6;3;5;3;4
1479;5;4;3;5;5;5;3;3;3;7;5;5;5;5;4;4;3;4
1480;30;5;4;3;8;6;4;4;7;7;4;8;4;5;3;5;5;4
1481;4;5;6;3;6;5;4;4;5;6;6;6;4;5;4;4;4;9
1482;5;5;5;4;6;4;4;3;4;7;4;6;6;6;4;6;3;5
1483;4;4;6;3;9;3;7;3;4;5;6;4;3;0;5;4;3;5
1484;4;5;3;3;6;6;4;4;5;7;4;4;4;5;4;5;3;5
1485;4;4;4;3;8;4;4;5;4;6;4;5;3;4;3;5;3;4
1486;4;3;3;4;7;4;5;4;7;6;4;6;3;4;4;4;6;6
1487;5;4;6;3;6;4;3;3;5;5;4;5;3;3;3;4;3;3
1488;4;4;5;4;6;5;4;4;5;6;5;5;3;5;3;4;4;6
1489;4;4;5;3;6;5;5;3;4;8;5;5;3;4;5;5;3;5
1490;4;4;4;4;6;5;5;3;5;5;5;5;5;4;4;5;3;5
1491;4;4;6;3;7;5;5;4;5;6;5;4;3;6;5;6;3;5
1492;5;4;4;3;6;5;6;4;4;5;3;5;4;4;4;4;3;5
1493;4;5;5;3;6;6;5;5;4;6;5;6;5;5;5;4;5;4
1494;3;6;4;3;8;5;4;4;5;7;5;6;3;6;3;7;3;7
1495;4;6;6;4;6;6;5;5;5;6;6;5;3;6;3;3;3;5
1496;3;4;5;5;6;5;4;4;4;6;6;5;3;5;4;5;4;5
1497;6;4;6;3;6;4;6;4;5;5;4;7;6;6;4;7;4;5
1498;4;4;5;3;5;4;6;3;3;5;6;5;4;3;4;5;3;5
1499;4;5;3;4;7;4;6;3;4;6;5;4;4;5;3;6;4;5
1500;4;5;5;6;7;3;6;3;5;4;8;4;3;4;3;7;3;5
1501;4;4;4;3;6;6;3;3;5;5;4;6;3;4;3;4;3;3
1502;4;5;3;3;5;6;4;3;4;4;5;5;5;4;3;4;3;4
1503;3;4;4;3;5;4;5;3;4;5;4;4;4;4;3;4;4;4
1504;4;5;6;4;6;3;4;3;4;5;4;3;3;5;3;5;4;4
1505;5;5;5;3;5;5;5;3;6;5;4;5;3;4;3;4;4;5
1506;7;8;3;3;7;5;4;3;5;6;5;5;6;4;3;6;4;4
1507;5;4;4;4;5;5;5;3;4;4;7;7;5;5;3;6;3;6
1508;4;4;5;4;5;4;3;3;4;6;4;5;3;4;4;4;4;6
1509;4;4;6;3;5;3;6;3;3;5;5;4;3;3;4;5;3;4
1510;4;4;4;3;5;4;5;3;4;5;5;6;3;4;4;4;4;5
1511;4;3;3;3;8;4;5;3;5;6;5;5;4;6;4;5;3;4
1512;4;5;4;4;5;4;5;3;4;6;4;4;3;4;3;4;3;4
1513;5;5;4;4;7;3;5;3;4;6;6;4;3;5;3;4;3;5
1514;7;8;3;3;7;5;5;3;5;7;5;5;6;4;3;6;4;4
1515;5;5;5;5;5;7;5;3;5;6;7;6;4;5;4;6;5;6
1516;3;4;3;3;5;5;4;3;4;5;3;5;4;5;4;4;5;4
1517;4;4;4;3;6;4;3;3;4;6;4;5;4;5;3;5;3;4
1518;4;6;4;3;6;5;5;3;4;6;5;6;5;5;5;5;4;5
1519;7;7;4;4;6;5;5;4;4;6;4;6;4;5;4;4;3;5
1520;4;4;6;4;4;4;5;3;4;6;4;3;3;3;3;4;3;6
1521;3;6;4;4;6;5;3;6;4;8;6;9;3;6;3;5;5;8
1522;6;4;3;4;5;5;5;4;6;7;6;5;7;6;6;3;4;5
1523;4;4;3;4;6;4;5;4;5;6;5;6;4;5;4;5;3;4
1524;5;5;4;3;6;4;4;4;4;5;4;6;5;5;3;6;3;4
1525;4;4;4;4;9;5;8;3;5;5;3;4;4;4;4;5;3;5
1526;4;4;6;3;5;4;5;3;4;8;6;5;3;5;3;5;6;7
1527;5;7;4;3;6;5;4;3;4;7;5;6;5;5;5;5;4;4
1528;6;3;4;4;5;4;6;3;5;8;5;6;4;6;3;5;3;7
1529;5;6;5;4;7;5;6;5;6;8;5;6;4;6;4;6;6;6
1530;5;6;7;4;7;4;7;4;6;7;6;5;3;5;4;6;6;7
1531;4;4;4;3;7;6;5;4;5;5;6;5;4;5;4;6;3;5
1532;4;5;7;4;6;4;4;4;4;6;6;5;3;5;3;5;4;3
1533;4;3;3;4;5;4;3;3;4;4;4;4;4;5;4;4;4;5
1534;3;3;5;4;6;6;4;3;4;6;4;6;3;6;3;6;6;8
1535;5;4;3;4;5;4;3;3;4;4;4;4;6;5;3;4;3;4
1536;4;5;4;3;5;4;4;3;4;4;5;5;3;5;4;4;3;7
1537;4;3;3;6;5;6;5;4;4;6;4;6;3;6;3;7;4;6
1538;4;5;4;3;6;4;4;4;4;7;4;8;4;9;3;4;3;6
1539;5;4;4;5;6;5;6;4;5;6;4;5;4;5;4;4;3;5
1540;5;4;4;5;7;5;5;6;4;6;5;5;4;5;3;5;3;4
1541;6;6;5;5;9;9;7;4;5;6;4;5;7;4;6;4;4;7
1542;5;5;5;5;5;7;5;3;5;6;7;6;4;5;4;6;5;6
1543;3;4;3;3;5;4;6;3;4;4;5;4;4;3;3;4;4;5
1544;6;6;6;4;6;4;5;3;6;5;5;7;5;6;5;5;5;5
1545;5;7;5;3;7;5;3;4;6;7;6;6;4;6;4;6;3;4
1546;4;5;5;3;4;7;7;3;5;5;7;6;3;4;3;5;5;5
1547;4;4;5;3;4;6;5;4;4;5;4;6;4;5;3;4;3;5
1548;5;4;4;3;5;5;5;4;7;7;5;6;6;6;4;5;4;4
1549;6;7;7;4;5;3;6;3;4;5;5;3;3;4;3;4;3;4
1550;4;6;4;5;6;6;4;3;5;6;4;6;4;5;4;8;5;4
1551;4;4;6;3;7;4;6;3;4;6;4;4;3;4;3;4;3;5
1552;4;4;6;4;6;6;5;3;4;5;4;6;4;6;4;6;6;8
1553;3;5;4;4;6;5;4;3;5;4;5;4;4;6;3;5;4;6
1554;6;4;5;3;8;6;4;3;5;8;3;6;4;6;3;5;3;5
1555;4;4;4;4;5;4;4;3;4;5;7;4;3;3;4;7;3;4
1556;4;5;6;5;6;5;5;4;4;5;7;5;4;5;5;5;4;5
1557;5;5;5;4;5;6;3;4;5;5;5;5;5;4;5;4;3;4
1558;4;4;3;4;9;5;7;3;5;6;3;4;4;4;4;5;3;4
1559;4;4;5;4;4;5;5;3;4;6;4;4;3;4;3;4;3;7
1560;4;5;3;4;5;5;4;3;4;7;4;5;3;5;3;4;3;4
1561;5;4;5;4;7;5;5;4;5;6;7;6;5;6;3;5;3;4
1562;3;4;3;3;6;6;5;4;5;8;4;4;3;5;3;5;3;7
1563;4;4;6;4;6;3;5;3;4;7;4;5;5;5;4;6;3;6
1564;4;3;3;4;6;7;3;3;5;6;4;5;4;4;3;4;3;6
1565;4;4;3;3;9;6;4;3;5;6;6;7;3;5;3;5;3;5
1566;4;5;6;3;7;4;8;4;5;5;7;4;5;5;5;5;3;5
1567;4;4;4;4;6;4;5;6;5;6;5;33;4;5;3;4;4;6
1568;4;3;4;3;6;5;5;5;4;6;4;5;3;5;4;5;3;6
1569;5;4;4;3;6;5;5;3;5;6;7;6;4;4;3;5;3;5
1570;5;7;7;5;6;4;6;3;6;4;6;5;3;6;6;5;7;3
1571;6;6;6;5;5;5;5;7;5;6;4;6;4;5;4;5;3;6
1572;6;4;6;3;8;6;5;3;5;8;3;6;4;6;3;5;3;7
1573;5;4;4;4;8;6;4;3;4;8;5;5;4;6;3;3;4;5
1574;6;5;4;4;7;4;4;4;4;8;8;5;6;4;5;5;4;3
1575;4;4;6;4;4;4;5;3;5;5;4;5;4;4;3;4;3;3
1576;4;7;5;3;8;5;5;4;5;6;5;6;4;6;3;7;3;7
1577;5;4;4;4;6;6;5;4;4;7;6;7;6;5;3;5;3;6
1578;5;5;5;4;5;6;5;3;5;6;5;5;3;3;4;5;3;5
1579;5;5;5;3;5;5;5;3;6;5;4;5;3;4;3;4;4;5
1580;4;3;4;3;3;5;4;3;5;7;5;6;3;5;3;5;5;7
1581;6;7;3;3;7;4;6;3;5;6;5;4;5;3;3;6;4;4
1582;7;7;4;4;6;5;4;4;4;7;4;6;3;5;3;4;3;5
1583;6;4;3;4;7;5;4;5;4;7;4;5;4;6;3;6;5;4
1584;6;6;7;4;6;3;5;3;6;5;6;6;4;5;5;5;5;4
1585;3;4;3;3;6;7;4;5;5;7;4;5;3;4;4;4;3;5
1586;4;5;7;3;6;4;7;4;4;6;5;5;4;4;5;4;5;5
1587;5;4;6;4;5;3;4;3;4;5;6;4;3;3;4;5;4;5
1588;7;5;7;5;6;4;4;3;4;5;6;4;3;4;5;6;3;5
1589;7;4;6;5;9;7;3;5;4;7;5;5;4;4;3;4;6;5
1590;3;4;3;3;6;7;3;5;5;8;4;5;3;4;3;4;3;5
1591;4;4;8;3;6;4;4;4;4;5;7;5;3;4;4;6;4;4
1592;5;5;4;4;6;7;4;4;6;7;6;5;4;5;4;4;3;4
1593;4;4;7;3;6;4;4;4;5;8;5;7;4;7;3;6;3;4
1594;6;4;4;3;5;4;4;3;4;7;5;5;4;5;4;6;3;4
1595;5;5;5;5;8;4;4;4;5;6;4;4;5;4;4;7;3;6
1596;5;7;3;7;4;7;6;4;5;9;6;6;4;8;3;8;5;7
1597;6;5;5;4;5;4;5;3;6;6;6;5;3;4;5;4;3;4
1598;3;3;5;3;7;4;6;3;4;6;4;4;3;4;3;4;3;5
1599;4;3;4;3;6;6;5;4;5;6;5;5;3;5;3;6;3;5
1600;8;5;4;5;8;4;6;4;6;6;7;8;4;5;5;7;5;4
1601;4;3;3;4;5;5;5;3;4;4;7;7;5;5;3;6;3;6
1602;4;4;4;4;7;5;6;3;5;5;6;6;4;5;3;4;3;5
1603;4;5;7;3;6;4;4;3;5;6;6;5;3;4;4;4;4;8
1604;4;5;5;3;6;4;5;4;4;4;4;5;3;5;3;3;3;6
1605;3;4;4;4;7;4;5;5;5;7;4;5;3;5;3;4;4;6
1606;4;4;4;4;6;7;5;4;6;6;6;5;4;5;4;4;3;6
1607;5;4;4;3;5;5;4;4;7;6;5;6;6;6;4;5;4;4
1608;3;3;6;4;6;4;5;3;4;5;4;5;3;5;4;6;7;7
1609;4;4;5;4;8;4;6;4;4;7;4;5;3;5;3;6;4;7
1610;3;4;3;4;5;5;6;3;4;5;5;5;4;5;3;4;3;4
1611;4;7;6;4;5;3;4;3;5;5;4;5;3;4;4;4;4;4
1612;5;6;6;3;7;5;8;5;5;5;8;5;6;6;5;5;3;6
1613;6;4;5;5;6;5;3;3;4;6;5;5;3;5;4;6;3;6
1614;4;4;5;4;7;4;6;3;5;7;5;4;3;4;3;6;3;4
1615;6;5;4;5;7;4;5;5;5;5;6;5;4;5;4;4;4;6
1616;3;5;4;4;8;4;5;3;7;7;4;5;3;5;4;4;3;6
1617;4;4;8;3;8;4;6;4;8;6;4;6;3;3;6;7;3;3
1618;3;4;4;4;5;4;8;3;4;5;4;4;3;4;3;4;3;5
1619;5;5;7;3;7;5;5;4;5;6;5;4;3;6;5;6;3;5
1620;3;4;7;4;6;4;4;3;4;7;5;5;3;4;3;5;4;4
1621;4;4;5;3;4;6;5;4;4;5;4;6;4;5;3;4;3;5
1622;6;5;8;4;6;4;7;3;4;6;6;4;3;5;5;4;3;4
1623;7;4;5;4;6;6;5;3;4;4;6;6;4;6;3;4;3;4
1624;4;5;4;4;6;4;5;3;5;6;5;3;3;3;3;4;3;5
1625;6;4;4;3;6;5;3;4;4;5;4;5;4;6;4;4;3;4
1626;4;5;4;4;7;4;5;3;4;5;4;4;3;3;4;5;4;5
1627;4;5;6;3;6;4;9;3;4;7;4;4;3;4;5;5;4;4
1628;5;4;4;5;6;5;6;4;5;6;4;5;4;5;4;4;3;5
1629;5;3;7;7;7;6;6;4;4;7;5;6;5;5;5;5;4;7
1630;3;5;3;3;5;5;6;4;3;5;4;4;4;5;4;4;3;5
1631;4;5;4;6;7;4;6;4;5;4;8;5;4;5;3;7;3;6
1632;6;6;6;5;5;5;5;7;5;6;4;6;4;5;4;5;3;6
1633;7;5;3;4;6;5;3;3;4;6;4;5;3;5;3;5;3;4
1634;3;3;3;4;6;3;4;3;4;6;3;5;3;4;4;4;4;4
1635;4;4;4;3;5;4;4;3;4;4;5;4;5;4;4;4;4;4
1636;3;3;5;4;7;5;4;4;3;6;4;5;4;5;4;4;3;5
1637;4;4;5;4;5;5;5;4;4;6;4;6;4;4;3;4;3;3
1638;3;5;5;3;6;6;4;4;5;7;5;6;4;5;4;5;4;4
1639;5;5;6;4;6;3;5;4;5;6;5;9;3;4;3;4;4;5
1640;5;4;6;3;5;4;6;3;7;6;5;5;5;5;4;5;4;4
1641;4;4;4;4;5;3;4;3;5;5;4;4;3;3;3;4;3;5
1642;5;5;4;4;7;3;5;3;4;6;6;5;4;6;3;4;3;6
1643;4;7;4;4;5;4;3;3;5;5;4;6;3;5;4;4;4;4
1644;5;4;5;3;6;5;5;3;4;5;6;5;3;4;3;5;3;4
1645;5;4;3;4;6;7;3;3;5;6;4;5;4;4;4;4;3;4
1646;4;6;6;4;6;4;5;3;5;4;5;3;4;5;4;5;4;5
1647;6;8;4;7;4;7;7;4;5;8;7;6;5;8;4;8;5;7
1648;7;8;4;3;7;5;6;3;5;6;5;5;6;4;3;6;4;5
1649;5;5;4;4;7;3;5;3;4;6;6;5;4;6;3;4;3;6
1650;3;4;3;3;5;6;5;3;4;4;5;5;5;4;3;4;3;6
1651;5;4;6;5;6;7;7;4;4;6;6;9;4;6;4;4;4;8
1652;5;5;7;4;6;4;4;3;4;6;4;5;6;5;7;4;3;5
1653;6;7;5;4;5;4;5;3;4;6;5;4;4;5;3;4;3;4
1654;5;5;3;3;9;6;4;3;5;5;6;7;4;5;4;5;3;4
1655;4;4;4;4;5;5;4;4;4;7;4;6;4;4;3;4;3;3
1656;5;5;6;3;7;3;4;3;4;6;5;3;3;4;3;5;4;5
1657;5;4;4;5;6;4;6;3;5;6;4;4;3;4;4;4;3;4
1658;5;6;8;5;7;4;6;3;5;6;4;4;8;5;4;6;3;7
1659;3;4;3;4;5;4;7;3;4;6;4;4;3;4;3;4;3;4
1660;4;4;4;5;4;4;4;4;4;5;4;5;4;5;5;4;3;7
1661;6;5;6;4;6;5;6;3;4;7;5;5;3;6;5;4;3;4
1662;3;4;4;4;5;5;6;3;4;5;4;5;4;6;3;4;3;4
1663;4;4;4;5;5;7;4;3;5;7;6;6;3;5;3;6;5;6
1664;3;3;4;3;5;4;5;3;4;5;3;7;5;4;3;5;3;5
1665;3;3;3;4;6;5;4;4;3;7;5;6;3;5;3;3;4;5
1666;5;4;6;5;6;4;5;3;5;5;6;4;3;7;3;6;3;5
1667;3;3;3;3;5;4;4;3;5;5;4;4;5;4;4;4;4;4
1668;3;6;4;4;5;7;6;3;6;7;3;4;3;6;3;4;3;6
1669;4;4;3;4;6;3;6;3;4;6;6;4;3;4;4;6;4;5
1670;4;5;5;3;7;5;8;5;5;5;7;5;6;6;5;5;3;6
1671;5;4;6;4;6;5;7;3;5;6;5;5;5;5;7;5;3;33
1672;5;3;5;3;5;3;5;3;4;6;5;4;3;4;4;6;3;4
1673;5;4;3;3;5;5;3;3;4;6;6;4;4;5;3;5;4;4
1674;6;4;4;4;5;5;6;4;6;6;7;5;7;6;6;3;4;7
1675;4;5;5;4;7;5;6;5;6;8;5;6;3;6;3;6;6;8
1676;5;4;3;5;5;5;3;3;3;6;5;5;5;5;4;4;3;4
1677;3;3;4;5;5;6;4;4;4;5;4;6;3;5;8;4;3;6
1678;3;6;5;4;5;3;4;3;5;5;4;5;3;4;4;4;4;4
1679;4;6;3;4;8;5;7;4;5;5;8;5;4;7;6;6;5;8
1680;5;5;5;4;7;5;6;6;5;7;7;6;4;6;4;5;3;7
1681;4;4;6;3;9;3;7;3;4;5;7;4;3;0;5;4;3;5
1682;3;6;5;3;7;4;5;3;5;8;8;4;4;4;5;8;3;4
1683;4;7;5;4;5;4;4;3;5;5;4;6;3;5;4;4;4;5
1684;4;4;7;3;6;5;4;5;4;5;6;6;3;5;4;6;4;5
1685;6;5;6;4;7;3;5;3;4;7;8;4;5;3;5;5;4;3
1686;3;3;3;4;5;6;4;4;4;5;6;5;4;4;4;7;3;5
1687;4;4;5;7;5;6;5;6;4;4;6;6;5;4;5;5;3;5
1688;6;4;9;7;7;4;6;3;4;7;5;5;4;4;5;5;4;6
1689;4;4;7;4;6;4;5;3;4;5;4;5;3;5;4;6;6;7
1690;5;7;7;5;6;4;6;3;6;4;5;5;3;6;6;5;7;3
1691;4;4;3;3;6;4;3;3;5;5;4;5;4;5;4;5;4;3
1692;4;5;3;3;6;5;4;4;5;7;4;4;3;3;4;4;3;4
1693;5;4;5;3;6;6;5;4;5;6;5;5;3;5;3;6;3;5
1694;5;5;6;3;7;3;4;3;4;6;4;4;5;4;4;4;3;6
1695;5;6;7;5;7;5;6;3;5;6;4;5;9;6;4;6;3;8
1696;4;4;5;3;9;4;7;3;4;5;7;5;4;0;5;4;3;6
1697;4;4;4;4;6;3;7;3;5;6;5;5;3;4;4;5;3;4
1698;5;7;6;3;8;6;4;3;5;7;5;7;3;5;4;4;5;5
1699;4;4;4;5;6;7;5;4;4;7;5;7;4;5;3;6;4;7
1700;4;3;4;4;8;6;4;3;4;8;5;5;3;6;3;3;4;7
1701;4;3;5;5;6;4;5;3;5;5;6;4;3;7;3;6;3;5
1702;4;7;5;4;5;5;5;3;4;6;30;7;4;6;4;5;3;5
1703;5;5;6;4;6;4;6;3;5;9;7;4;4;5;3;4;5;5
1704;5;4;6;4;6;3;6;4;4;5;6;4;5;4;4;7;4;7
1705;5;7;4;3;6;5;4;3;4;6;5;6;5;5;5;5;4;4
1706;4;3;3;5;5;5;3;3;3;7;5;5;4;5;3;4;3;6
1707;3;4;5;3;6;6;5;4;5;7;5;6;4;5;4;5;4;5
1708;4;5;6;3;6;3;6;3;3;5;6;4;4;6;4;4;5;4
1709;4;5;4;4;7;5;5;3;4;5;4;5;3;4;4;5;4;6
1710;4;3;4;3;5;5;3;3;4;8;3;4;3;5;3;4;4;5
1711;5;3;4;3;6;5;3;4;4;6;4;5;3;6;3;4;3;5
1712;5;7;6;3;7;4;5;3;4;7;5;4;3;5;3;5;3;4
1713;5;5;5;3;6;6;5;4;4;5;8;6;5;7;4;5;5;5
1714;4;5;3;3;5;5;4;3;4;8;6;7;4;4;4;4;3;4
1715;5;5;5;3;6;9;5;3;5;6;4;5;5;5;4;7;4;6
1716;4;3;4;4;5;6;4;3;4;7;4;4;3;4;3;6;3;6
1717;3;5;6;3;6;6;5;4;5;7;6;6;4;5;4;5;4;5
1718;4;4;4;4;5;6;4;4;4;5;6;5;4;4;4;7;3;5
1719;5;5;6;4;6;5;5;4;5;5;6;5;4;5;3;4;4;6
1720;4;5;5;3;4;7;7;3;5;5;6;6;3;4;3;5;6;5
1721;4;4;4;3;5;4;4;3;3;5;5;5;4;3;4;5;3;4
1722;5;4;4;3;5;5;4;3;4;6;7;4;4;5;3;5;4;6
1723;4;4;4;3;5;5;6;5;5;6;4;6;3;4;4;4;4;5
1724;5;6;5;3;6;4;5;4;4;6;4;8;5;9;3;4;3;6
1725;5;6;5;4;6;5;6;3;4;5;6;5;3;5;4;5;4;7
1726;5;5;3;4;7;3;4;3;4;7;5;5;4;6;3;4;3;4
1727;3;5;4;5;6;6;5;3;5;5;4;6;4;5;4;8;6;6
1728;4;5;4;3;6;4;4;4;3;5;5;5;5;7;4;4;5;4
1729;4;5;6;3;6;3;5;3;4;4;4;4;3;4;3;3;3;5
1730;3;4;4;3;5;6;3;3;5;8;6;6;4;4;4;5;4;5
1731;5;6;5;4;6;5;4;4;5;5;6;6;4;5;4;5;3;6
1732;5;5;6;3;7;5;4;4;5;7;5;4;3;6;5;6;3;4
1733;4;3;3;5;6;5;5;4;5;7;4;5;3;5;3;4;3;5
1734;4;5;6;3;6;4;9;3;4;7;4;4;3;4;5;5;4;4
1735;4;4;3;4;6;4;3;3;4;6;3;6;4;5;4;4;4;4
1736;4;4;6;3;5;4;5;3;4;8;7;5;3;5;3;5;6;7
1737;7;4;4;4;6;6;4;3;4;4;5;6;4;6;3;4;3;3
1738;4;4;6;4;6;4;4;3;4;6;4;5;6;5;7;4;3;5
1739;3;4;5;4;6;3;4;3;4;5;4;3;3;5;3;5;4;4
1740;4;3;5;5;7;4;6;4;4;5;5;4;3;4;3;5;3;5
1741;3;4;5;3;6;4;5;3;4;6;6;4;3;5;4;5;3;4
1742;4;6;5;3;6;3;7;4;6;5;5;4;3;5;3;5;3;5
1743;4;4;6;3;5;3;5;3;4;5;3;6;4;3;3;5;3;4
1744;4;5;3;4;7;6;5;4;4;7;5;5;4;6;3;6;4;6
1745;6;4;8;7;7;6;6;4;4;7;5;6;5;5;5;5;4;7
1746;5;6;6;3;6;5;4;4;4;6;5;6;4;6;3;6;4;6
1747;5;5;6;4;5;4;5;3;5;6;5;4;3;3;4;5;3;4
1748;4;4;4;4;6;5;4;4;4;9;5;5;3;5;3;4;4;6
1749;5;7;5;3;7;5;3;4;6;6;6;6;4;6;4;6;3;4
1750;5;5;5;3;6;4;4;6;5;6;8;5;3;4;3;5;3;5
1751;5;3;4;3;4;4;4;3;4;5;6;4;4;6;4;4;3;3
1752;5;7;7;3;8;6;5;3;5;6;6;7;3;5;4;4;5;7
1753;5;3;3;4;7;4;5;4;4;6;4;4;3;5;3;6;6;4
1754;4;4;6;3;7;5;4;4;5;7;5;4;3;6;4;6;3;5
1755;6;4;4;3;6;5;3;4;4;6;4;5;4;6;4;4;3;4
1756;3;4;6;4;6;4;4;4;4;6;5;5;3;5;3;5;4;3
1757;5;7;6;3;7;6;5;3;7;6;6;4;4;5;5;4;3;5
1758;4;5;7;5;5;4;6;3;6;5;6;5;4;5;4;6;4;5
1759;7;4;4;5;8;4;7;4;6;5;7;8;4;5;5;7;6;5
1760;7;4;5;4;5;4;7;3;5;7;6;6;5;6;3;5;3;7
1761;4;5;6;3;6;5;4;3;4;6;5;5;4;7;4;5;3;4
1762;4;3;5;3;6;4;5;4;4;6;4;4;3;4;4;5;3;5
1763;7;4;5;5;8;3;7;3;6;5;7;7;3;4;5;7;6;4
1764;6;5;4;5;7;4;5;5;5;5;6;5;4;5;4;4;4;6
1765;5;4;4;3;6;4;6;3;4;5;3;4;3;3;4;4;3;4
1766;5;4;3;3;6;5;5;4;4;6;3;5;4;4;4;4;3;4
1767;4;3;4;4;6;5;6;5;4;6;4;4;4;5;3;3;4;7
1768;4;4;5;3;5;5;4;3;4;5;3;5;3;4;3;5;4;4
1769;5;6;8;5;7;4;6;3;5;6;4;4;8;5;4;6;3;7
1770;5;7;5;3;7;6;4;3;7;6;5;4;4;5;5;4;3;4
1771;5;4;8;4;6;5;4;3;5;6;5;6;5;6;3;5;4;7
1772;3;3;3;4;7;5;5;4;4;6;6;6;3;5;3;4;3;5
1773;3;6;4;4;5;4;3;3;5;6;4;6;3;5;3;4;4;5
1774;4;5;7;4;6;5;5;6;4;5;6;8;3;6;5;4;5;7
1775;5;4;6;4;8;4;6;3;5;6;6;5;3;5;3;5;3;6
1776;4;4;5;3;7;3;4;3;6;7;5;5;4;4;3;4;7;5
1777;4;5;5;4;6;4;5;3;5;7;5;3;3;7;4;6;4;5
1778;7;5;6;3;6;5;5;4;4;6;6;5;4;6;3;6;4;8
1779;4;3;6;3;5;6;3;5;5;9;4;5;4;5;3;4;3;4
1780;5;3;3;3;4;5;3;3;4;6;5;5;5;7;4;4;3;3
1781;3;4;3;4;5;5;4;3;4;7;4;5;3;5;3;4;3;5
1782;4;4;3;4;6;4;4;3;4;6;3;6;4;5;4;4;4;5
